,username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,tweet_preprocessed,positive_score,negative_score,neutral_score,compound_score,sentiment
3903,martinmeany,2018-07-18 01:01,0,0,I came far too close to buying a £250 Bluetooth smart toothbrush there for £70 - mainly because of this video and because #PrimeDay is coming to a close https://www. youtube.com/watch?v=iRgLjc zAa1c …,,,#PrimeDay,1019303704816701440,https://twitter.com/martinmeany/status/1019303704816701440,came far close buying £250 bluetooth smart toothbrush £70 - mainly video #primeday coming close . c zaa1c …,0.153,0.0,0.847,0.4019,positive
3905,georgia_asylum,2018-07-18 01:01,1,1,"TODAY IS THE DAY! It's @amazon 's Prime Day! By using http:// ow.ly/hmph50hSnRg , and selecting GAIN"" as a recipient of your donation, you'll help us create a larger impact by serving more clients. #PrimeDay #AmazonPrime #Amazon #AmazonSmile pic.twitter.com/EkMDSIUkL3""",,@amazon,#PrimeDay #AmazonPrime #Amazon #AmazonSmile,1019303664404623361,https://twitter.com/georgia_asylum/status/1019303664404623361,"today day! @amazon 's prime day! using , selecting gain"" recipient donation, help us create larger impact serving clients. #primeday #amazonprime #amazon #amazonsmile """,0.316,0.0,0.684,0.8309,positive
3915,FundJustEconomy,2018-07-18 01:01,1,0,"#Primeday with a side of #workersrights : This week’s labor protests underscore a growing challenge for Amazon: It is facing increased scrutiny over its hiring and labor practices at a time when it is looking to add thousands of new warehouse workers"" https:// wapo.st/2uuHl5m""",,,#Primeday #workersrights,1019303492974833664,https://twitter.com/FundJustEconomy/status/1019303492974833664,"#primeday side #workersrights : week’s labor protests underscore growing challenge amazon: facing increased scrutiny hiring labor practices time looking add thousands new warehouse workers"" """,0.255,0.071,0.674,0.4404,positive
3916,KittyKickSticks,2018-07-18 01:00,0,0,#PrimeDay SPECIAL!! Take 5% off our exquisite handmade Washable Catnip Kitty Kick Sticks. 2 Year Warranty. We guarantee years of fun for your cat. Buy here today during Prime Day: https:// amzn.to/2NKai5y pic.twitter.com/45oWcKr3wT,,,#PrimeDay,1019303466571911171,https://twitter.com/KittyKickSticks/status/1019303466571911171,#primeday special!! take % exquisite handmade washable catnip kitty kick sticks. year warranty. guarantee years fun cat. buy today prime day:,0.336,0.0,0.664,0.8217,positive
3917,LinehanPhoto,2018-07-18 01:00,0,0,Thanks @amazon website failure on #primeday saved me the most money possible. Nice dog photos.,,@amazon,#primeday,1019303464483074048,https://twitter.com/LinehanPhoto/status/1019303464483074048,thanks @amazon website failure #primeday saved money possible. nice dog photos.,0.452,0.176,0.372,0.6369,positive
3922,benNuwn,2018-07-18 01:00,0,1,"Not #PrimeDay related, but I did buy the card game You've Got Problems"" for our family weekend. It was a huge hit of many laughters https:// amzn.to/2uCJknq""",,,#PrimeDay,1019303367435153408,https://twitter.com/benNuwn/status/1019303367435153408,"#primeday related, buy card game got problems"" family weekend. huge hit many laughters """,0.302,0.148,0.549,0.4215,positive
3924,yootopea,2018-07-18 01:00,0,0,#Primeday Shopping with us just got easier! Introducing Pay with Amazon SHOP here> https:// ift.tt/UmQfwS pic.twitter.com/gJqgBLwtnb,,,#Primeday,1019303315589484545,https://twitter.com/yootopea/status/1019303315589484545,#primeday shopping us got easier! introducing pay amazon shop here>,0.363,0.106,0.531,0.5255,positive
3928,AncestryUK,2018-07-18 01:00,2,3,Now’s the perfect time to learn about the people and places from your past. Order your #AncestryDNA kit in our #PrimeDay Deal of the Day on #Amazon . Deal price £53.40 for July 16th – July 17th only! *Exclusively for Prime Members* https:// ancstry.me/2LkpesH pic.twitter.com/4bsVoLB8UY,,,#AncestryDNA #PrimeDay #Amazon,1019303257880104960,https://twitter.com/AncestryUK/status/1019303257880104960,now’s perfect time learn people places past. order #ancestrydna kit #primeday deal day #amazon . deal price £53.40 july th – july th only! *exclusively prime members*,0.138,0.0,0.862,0.6114,positive
3930,shopsavvy,2018-07-18 01:00,0,0,Best Smart Home Deals on #PrimeDay 2018. https:// buff.ly/2LmRiLQ pic.twitter.com/vou4NIaGoV,,,#PrimeDay,1019303248929357824,https://twitter.com/shopsavvy/status/1019303248929357824,best smart home deals #primeday .,0.697,0.0,0.303,0.7845,positive
3935,ConsumerReports,2018-07-18 01:00,1,2,UPDATED: More Amazon #PrimeDay deals for smart speakers and more: http:// ms.spr.ly/6011r4ocf,,,#PrimeDay,1019303221049942018,https://twitter.com/ConsumerReports/status/1019303221049942018,updated: amazon #primeday deals smart speakers more:,0.468,0.0,0.532,0.5267,positive
3936,slumbersacuk,2018-07-18 00:59,0,0,"LAST FEW HOURS remaining of our Slumbersac Prime Day Sale! SAVE 20% OFF EVERYTHING* simply enter promo code: PRIMEDAY at the check out. Hurry offer ends midnight, shop now>> https:// bit.ly/2tLX1zL #PrimeDay #Promocode #Sale #flashsale #slumbersac *excludes sale and gift cards. pic.twitter.com/duYwRqAeSK",,,#PrimeDay #Promocode #Sale #flashsale #slumbersac,1019303204708913152,https://twitter.com/slumbersacuk/status/1019303204708913152,"last hours remaining slumbersac prime day sale! save % everything* simply enter promo code: primeday check out. hurry offer ends midnight, shop now>> #primeday #promocode #sale #flashsale #slumbersac *excludes sale gift cards.",0.181,0.0,0.819,0.75,positive
3945,eweeinc,2018-07-18 00:59,0,0,Save big on Storage! #PrimeDay #Amazon http:// ow.ly/cWnr30kZuJu,,,#PrimeDay #Amazon,1019303054896762880,https://twitter.com/eweeinc/status/1019303054896762880,save big storage! #primeday #amazon,0.466,0.0,0.534,0.5411,positive
3946,JediMouseketeer,2018-07-18 00:59,0,0,Support our @WDWTikiRoom podcast and shop using our @amazon link! http:// amazon.com/shop/WDWTikiRo om … #PrimeDay,,@WDWTikiRoom @amazon,#PrimeDay,1019303052199841792,https://twitter.com/JediMouseketeer/status/1019303052199841792,support @wdwtikiroom podcast shop using @amazon link! om … #primeday,0.249,0.0,0.751,0.4574,positive
3949,ChildspringIntl,2018-07-18 00:59,0,0,Its #primeday !! Don’t forget to give while your shopping some great deals. Register Childspring International as your charity of choice with http:// smile.amazon.com #childspringintl #amazonprimeday #amazonsmile pic.twitter.com/uMaKrvTHCA,,,#primeday #childspringintl #amazonprimeday #amazonsmile,1019303044670947328,https://twitter.com/ChildspringIntl/status/1019303044670947328,#primeday !! don’t forget give shopping great deals. register childspring international charity choice smile.amazon.com #childspringintl #amazonprimeday #amazonsmile,0.32,0.081,0.599,0.7639,positive
3950,4thEstateBooks,2018-07-18 00:59,0,0,#ALLTHELIGHTWECANNOTSEE - a truly magnificent and deeply moving novel. Get it now for just £4.02. A total steal. http:// po.st/AllTheLight #PrimeDay pic.twitter.com/UpnwaL3OBx,,,#ALLTHELIGHTWECANNOTSEE #PrimeDay,1019303025700212736,https://twitter.com/4thEstateBooks/status/1019303025700212736,#allthelightwecannotsee - truly magnificent deeply moving novel. get £4.02. total steal. #primeday,0.479,0.163,0.358,0.7334,positive
3951,HealthPointCHC,2018-07-18 00:59,0,2,#PrimeDay = great deals + an opp to support causes your passionate about. Use this link to shop & Amazon will donate .5% of the purchase price to HealthPoint. http:// smile.amazon.com/ch/91-0884412 pic.twitter.com/Ru6fmdMu2w,,,#PrimeDay,1019303023141621761,https://twitter.com/HealthPointCHC/status/1019303023141621761,#primeday = great deals + opp support causes passionate about. use link shop & amazon donate .5% purchase price healthpoint. 12,0.459,0.0,0.541,0.8979,positive
3952,marcoattorney,2018-07-18 00:59,1,2,Don't miss out on today's #PrimeDay deal! Learn how spot the signs and symptoms of heatstroke for FREE from @azhumane Click the link to learn more: http:// ow.ly/bbL450i0APp pic.twitter.com/UeFYmsmUkx,,@azhumane,#PrimeDay,1019303016317538304,https://twitter.com/marcoattorney/status/1019303016317538304,miss today's #primeday deal! learn spot signs symptoms heatstroke free @azhumane click link learn more:,0.197,0.088,0.715,0.4574,positive
3955,jordslice11,2018-07-18 00:59,0,0,We love this book & today it’s an ⁦ @amazon ⁩ #PrimeDay deal! • Knuffle Bunny: A Cautionary Tale https://www. amazon.com/dp/0786818700/ ref=cm_sw_r_tw_api_VmKtBb6SHM4PF … #Amazon,,@amazon,#PrimeDay #Amazon,1019302968259203072,https://twitter.com/jordslice11/status/1019302968259203072,love book & today it’s ⁦ @amazon ⁩ #primeday deal! • knuffle bunny: cautionary tale . ref=cm_sw_r_tw_api_vmktbb6shm4pf … #amazon,0.219,0.0,0.781,0.6696,positive
3957,junglescout,2018-07-18 00:58,1,1,Thanks for the shoutout! Happy #primeday Freedom Builders! Check the link here to rewatch our webinar! https://www. youtube.com/watch?v=FVGtxx 0UzSA … #FBA,,,#primeday #FBA,1019302934574780416,https://twitter.com/junglescout/status/1019302934574780416,thanks shoutout! happy #primeday freedom builders! check link rewatch webinar! . uzsa … #fba,0.539,0.0,0.461,0.9131,positive
3958,JustChasingRabb,2018-07-18 00:58,0,0,"Just added a few more travel items to our Prime Day Deals post including my favorite travel pillow! Check out our list, and snatch up some of these deals before the day is gone! http:// bit.ly/2Ju20LQ #PrimeDay | #PrimeDay2018 | #PrimeDayDeals pic.twitter.com/ild24adrZ0",,,#PrimeDay #PrimeDay2018 #PrimeDayDeals,1019302890375143424,https://twitter.com/JustChasingRabb/status/1019302890375143424,"added travel items prime day deals post including favorite travel pillow! check list, snatch deals day gone! #primeday | #primeday2018 | #primedaydeals 0",0.159,0.0,0.841,0.555,positive
3960,dawntclare,2018-07-18 00:58,0,0,CEO Client was unsure about #primeday value. Told her to evaluate if her purchases over the last month are more or less $. ALL are more expensive on #PrimeDay She says that is why I am the Ultimate Advisor; gave her quick practical solution,,,#primeday #PrimeDay,1019302870615592960,https://twitter.com/dawntclare/status/1019302870615592960,ceo client unsure #primeday value. told evaluate purchases last month less $. expensive #primeday says ultimate advisor; gave quick practical solution,0.19,0.081,0.729,0.4019,positive
3962,Cherelynn,2018-07-18 00:58,1,0,"This is a sweet #PrimeDay deal! If you need a new laptop to better your blog, get this https:// amzn.to/2Lq19O1 #bblogger",,,#PrimeDay #bblogger,1019302791725006848,https://twitter.com/Cherelynn/status/1019302791725006848,"sweet #primeday deal! need new laptop better blog, get 1 #bblogger",0.436,0.0,0.564,0.7345,positive
3965,SquarePanda,2018-07-18 00:57,0,0,"@MotherlyMedia named Square Panda a favorite"" #PrimeDay item for kids! Check out their list and to take advantage of 30% off Square Panda! Offer ends tonight (July 17) at midnight PST! https:// hubs.ly/H0d2jKd0 pic.twitter.com/1t3UILRpaJ""",,@MotherlyMedia,#PrimeDay,1019302688826241025,https://twitter.com/SquarePanda/status/1019302688826241025,"@motherlymedia named square panda favorite"" #primeday item kids! check list take advantage % square panda! offer ends tonight (july ) midnight pst! d0 """,0.236,0.0,0.764,0.7074,positive
3967,diaryofasocalma,2018-07-18 00:57,0,0,Harry Potter fans run! These amazing Harry Potter tapestry blankets are prime day deal in limited quantities! (ad) https:// amzn.to/2utIpXk #primeday #primedaydeals #harrypotter #amazon,,,#primeday #primedaydeals #harrypotter #amazon,1019302678113878016,https://twitter.com/diaryofasocalma/status/1019302678113878016,harry potter fans run! amazing harry potter tapestry blankets prime day deal limited quantities! (ad) #primeday #primedaydeals #harrypotter #amazon,0.188,0.082,0.73,0.5399,positive
3968,Sled_Hockey,2018-07-18 00:57,0,2,Support SHF while you shop and save big on #Amazon #PrimeDay ! Just visit http:// smile.amazon.com and select The Sled Hockey Foundation as your charity of choice. Amazon will donate a portion of the sales when you checkout! pic.twitter.com/2ZSI79AZ6V,,,#Amazon #PrimeDay,1019302582773264384,https://twitter.com/Sled_Hockey/status/1019302582773264384,support shf shop save big #amazon #primeday ! visit smile.amazon.com select sled hockey foundation charity choice. amazon donate portion sales checkout!,0.407,0.0,0.593,0.8745,positive
3969,imRedstone_,2018-07-18 00:57,0,3,"Watched #102NotOut on @PrimeVideoIN The role played by @SrBachchan as father makes me feel like a child of 7 year of age Baabu @chintskap also played a good role of son for his dad One line that hit my mind is I hope you understand"" #Yo #PrimeDay #Bachchan #Kapoor pic.twitter.com/uB08eY3tEo""",,@PrimeVideoIN @SrBachchan @chintskap,#102NotOut #Yo #PrimeDay #Bachchan #Kapoor,1019302549218684928,https://twitter.com/imRedstone_/status/1019302549218684928,"watched #102notout @primevideoin role played @srbachchan father makes feel like child year age baabu @chintskap also played good role son dad one line hit mind hope understand"" #yo #primeday #bachchan #kapoor """,0.335,0.0,0.665,0.9022,positive
3974,Susan__OBrien,2018-07-18 00:56,0,3,Happy Amazon Crash Day https://www. networkworld.com/article/329040 2/cloud-computing/happy-amazon-crash-day.html … #PrimeDay #PrimeDayFail,,,#PrimeDay #PrimeDayFail,1019302443153178624,https://twitter.com/Susan__OBrien/status/1019302443153178624,happy amazon crash day . 0 /cloud-computing/happy-amazon-crash-day.html … #primeday #primedayfail,0.412,0.206,0.382,0.4019,positive
3976,kellydonlin,2018-07-18 00:56,0,0,NEW POST: It’s Amazon Prime day and I’ve rounded up ten of my favorite items on sale! #AmazonPrime #PrimeDay https://www. sparklesandshoes.com/2018/07/amazon -prime-day/ … pic.twitter.com/d22D7Jf1PR,,,#AmazonPrime #PrimeDay,1019302387603968005,https://twitter.com/kellydonlin/status/1019302387603968005,new post: it’s amazon prime day i’ve rounded ten favorite items sale! #amazonprime #primeday . -prime-day/ …,0.263,0.0,0.737,0.6114,positive
3978,cspenn,2018-07-18 00:56,1,2,First #PrimeDay deal that's been a good one - @Bose QC25s Over Ear Noise Canceling Headphones for $125: https:// amzn.to/2L4ixLZ (affiliate link),,@Bose,#PrimeDay,1019302276459048960,https://twitter.com/cspenn/status/1019302276459048960,first #primeday deal that's good one - @bose qc25s ear noise canceling headphones $125: (affiliate link),0.172,0.0,0.828,0.4404,positive
3980,lepetitpainstor,2018-07-18 00:56,0,0,Did you find any goodies on #amazonprimeday ? Check out our Amazon #primeday deals! Our entire Amazon store is on sale! #happyshopping http://www. amazon.com/shops/lepetitp ain … https://www. instagram.com/p/BlWC2-9gGL5/ ?utm_source=ig_twitter_share&igshid=1fci4b2nxo95z …,,,#amazonprimeday #primeday #happyshopping,1019302273883594752,https://twitter.com/lepetitpainstor/status/1019302273883594752,find goodies #amazonprimeday ? check amazon #primeday deals! entire amazon store sale! #happyshopping . … . ?utm_source=ig_twitter_share&igshid=1fci4b2nxo95z …,0.25,0.0,0.75,0.5178,positive
3981,cokeeaddictt,2018-07-18 00:56,0,1,Petition to make #PrimeDay a national holiday?? It's really hard to shop for the greatest deals when you have a ton of work to get done!,,,#PrimeDay,1019302250999631875,https://twitter.com/cokeeaddictt/status/1019302250999631875,petition make #primeday national holiday?? really hard shop greatest deals ton work get done!,0.381,0.083,0.536,0.7977,positive
3982,BeautifulEandT,2018-07-18 00:56,1,1,"#PrimeDay Deal! Check out this super cute vanity with accessories, a blow dryer, lights, a piano, and more! On sale for $38.35, reg $70! #Deals #savings #ChristmasinJuly #KidsDeserveIt #toddlers #Moms Check it out! https:// amzn.to/2NS09DX pic.twitter.com/MD84HHZRYL",,,#PrimeDay #Deals #savings #ChristmasinJuly #KidsDeserveIt #toddlers #Moms,1019302246436270081,https://twitter.com/BeautifulEandT/status/1019302246436270081,"#primeday deal! check super cute vanity accessories, blow dryer, lights, piano, more! sale $38.35, reg $70! #deals #savings #christmasinjuly #kidsdeserveit #toddlers #moms check out!",0.261,0.061,0.678,0.8002,positive
3987,edgarseeya,2018-07-18 00:55,0,0,Listening to the proper holiday music. #PrimeDay https:// youtu.be/b3PJJOylp_s,,,#PrimeDay,1019302050117513217,https://twitter.com/edgarseeya/status/1019302050117513217,listening proper holiday music. #primeday,0.403,0.0,0.597,0.4019,positive
3989,BPassVentures,2018-07-18 00:55,0,0,"Now through #PrimeDay : Buy a Mesh Backpacks, get a FREE Drawstring Bag + 50% OFF Bluetooth Earbuds! The backpack is great for travel, work and more. Discount applied at checkout. Add both to cart now http:// ow.ly/GTFu30kXQI6 pic.twitter.com/3dz1hhvbh6",,,#PrimeDay,1019302016122871809,https://twitter.com/BPassVentures/status/1019302016122871809,"#primeday : buy mesh backpacks, get free drawstring bag + % bluetooth earbuds! backpack great travel, work more. discount applied checkout. add cart",0.299,0.0,0.701,0.8268,positive
3991,StuffTV,2018-07-18 00:55,0,1,Amazon Prime Day 2018: best video game deals http:// bit.ly/2O07IZk #PrimeDay pic.twitter.com/2NXwgeMFEf,,,#PrimeDay,1019301977229070336,https://twitter.com/StuffTV/status/1019301977229070336,amazon prime day : best video game deals #primeday,0.496,0.0,0.504,0.7096,positive
3995,_pooja_jagtap,2018-07-18 00:54,0,0,One of our favorite recent fitness trackers—the Fitbit Alta—has been spotted among the #PrimeDay deals https:// arstechnica.com/gadgets/2018/0 1/guidemaster-best-fitness-trackers/ … pic.twitter.com/FvrvWCZIch,,,#PrimeDay,1019301908475936774,https://twitter.com/_pooja_jagtap/status/1019301908475936774,one favorite recent fitness trackers—the fitbit alta—has spotted among #primeday deals 0 /guidemaster-best-fitness-trackers/ …,0.317,0.0,0.683,0.6249,positive
3998,cindymeliyen,2018-07-18 00:54,0,1,"Just wanted to let all my gamer friends know that the Logitech racing wheel + pedals (compatible with games like Project Cars, F1 2017, etc.) is on sale for $200 for #PrimeDay https://www. amazon.com/dp/B00Z0UWV98/ ref=twister_B018CYKIHU?_encoding=UTF8&psc=1 …",,,#PrimeDay,1019301874317475840,https://twitter.com/cindymeliyen/status/1019301874317475840,"wanted let gamer friends know logitech racing wheel + pedals (compatible games like project cars, f1 , etc.) sale $200 #primeday . ref=twister_b018cykihu?_encoding=utf8&psc=1 …",0.228,0.0,0.772,0.6808,positive
4003,coffeetraders,2018-07-18 00:54,0,0,Happy #Primeday #ipcpr - Arturo Fuente Coffee is now available in #amazonprime #Repost @AFuenteCigars with get_repost ・・・ So many of you have been asking us where to purchase the Arturo… https://www. instagram.com/p/BlWCnIUBe5U/ ?utm_source=ig_twitter_share&igshid=pxholnhtzvuu …,,@AFuenteCigars,#Primeday #ipcpr #amazonprime #Repost,1019301736438272000,https://twitter.com/coffeetraders/status/1019301736438272000,happy #primeday #ipcpr - arturo fuente coffee available #amazonprime #repost @afuentecigars get_repost ・・・ many asking us purchase arturo… . ?utm_source=ig_twitter_share&igshid=pxholnhtzvuu …,0.171,0.0,0.829,0.5719,positive
4004,DigitalTrends,2018-07-18 00:54,3,13,. @snoofybee keeps your kids' hands out their messy diapers when you're changing them! You only have until 3pm PST to enter for a chance to win! #PrimeDay http:// bit.ly/2Ln9z8J,,@snoofybee,#PrimeDay,1019301716875993088,https://twitter.com/DigitalTrends/status/1019301716875993088,. @snoofybee keeps kids' hands messy diapers changing them! pm pst enter chance win! #primeday,0.321,0.126,0.553,0.5972,positive
4006,womenofwogo,2018-07-18 00:53,0,0,You can still take advantage of #PrimeDay ⁠ ⁠ at Amazon! Do your shopping at http:// smile.amazon.com/ch/27-1513907 and Amazon donates to Operation Walk - Women Orthopaedist Global Outreach (WOGO). An easy way to give! #WOGO We appreciate your support!,,,#PrimeDay #WOGO,1019301675981524993,https://twitter.com/womenofwogo/status/1019301675981524993,still take advantage #primeday ⁠ ⁠ amazon! shopping amazon donates operation walk - women orthopaedist global outreach (wogo). easy way give! #wogo appreciate support!,0.51,0.0,0.49,0.9284,positive
4008,BoundlessTheatr,2018-07-18 00:53,0,0,"Today is the day! Shop Prime Day deals at http:// smile.amazon.com and a portion of the proceeds will go to support Boundless Theatre Company, at no cost to you! #primeday #boundlesstheatre #nonprofit",,,#primeday #boundlesstheatre #nonprofit,1019301672387039232,https://twitter.com/BoundlessTheatr/status/1019301672387039232,"today day! shop prime day deals smile.amazon.com portion proceeds go support boundless theatre company, cost you! #primeday #boundlesstheatre #nonprofit",0.154,0.0,0.846,0.508,positive
4010,igeekUK,2018-07-18 00:53,0,0,"RT arstechnica One of our favorite recent fitness trackers—the Fitbit Alta—has been spotted among the #PrimeDay deals https:// arstechnica.com/gadgets/2018/0 1/guidemaster-best-fitness-trackers/ … pic.twitter.com/KMQ0vF7oGt """"",,,#PrimeDay,1019301607194886144,https://twitter.com/igeekUK/status/1019301607194886144,"rt arstechnica one favorite recent fitness trackers—the fitbit alta—has spotted among #primeday deals 0 /guidemaster-best-fitness-trackers/ … """"",0.267,0.0,0.733,0.6249,positive
4011,AlexApplauseIT,2018-07-18 00:53,0,1,. @ApplauseIT need to be ready for my #PrimeDay deliveries to arrive tomorrow! It's like a mid-year Christmas! https:// twitter.com/amazon/status/ 1019287644625424385 …,,@ApplauseIT,#PrimeDay,1019301584428322816,https://twitter.com/AlexApplauseIT/status/1019301584428322816,. @applauseit need ready #primeday deliveries arrive tomorrow! like mid-year christmas! …,0.383,0.0,0.617,0.6792,positive
4013,RokinonLenses,2018-07-18 00:53,0,1,Our best price ever! #Rokinon #PrimeDay #Lightning #Deal on #14mm f2.8 Ultra #WideAngle #Lens for #Canon #EOS only $207.20 for a just a few hours https:// amzn.to/2Lok4Zf #photography #photographyislifee #astrophotography https:// amzn.to/2Lok4Zf,,,#Rokinon #PrimeDay #Lightning #Deal #14mm #WideAngle #Lens #Canon #EOS #photography #photographyislifee #astrophotography,1019301522470047744,https://twitter.com/RokinonLenses/status/1019301522470047744,best price ever! #rokinon #primeday #lightning #deal #14mm f2.8 ultra #wideangle #lens #canon #eos $207.20 hours #photography #photographyislifee #astrophotography,0.2,0.0,0.8,0.6696,positive
4014,Qualcomm,2018-07-18 00:53,12,22,"If you’ve been waiting to upgrade, today’s the day! #Snapdragon -powered, @Windows 10 Always On, Always Connected PCs from @ASUS , @Lenovo , and @HP are on sale for #PrimeDay , with free unlimited data from @Sprint in 2018. Shop now: https://www. amazon.com/adlp/alwayscon nectedpc …",,@Windows @ASUS @Lenovo @HP @Sprint,#Snapdragon #PrimeDay,1019301465196617728,https://twitter.com/Qualcomm/status/1019301465196617728,"you’ve waiting upgrade, today’s day! #snapdragon -powered, @windows always on, always connected pcs @asus , @lenovo , @hp sale #primeday , free unlimited data @sprint . shop now: . nectedpc …",0.126,0.0,0.874,0.5562,positive
4016,usmccarterswife,2018-07-18 00:52,0,0,#PrimeDay Save up to 30% on Ashley #Furniture Signature Design from ... https:// amzn.to/2zJFuyY via @amazon,,@amazon,#PrimeDay #Furniture,1019301441327034368,https://twitter.com/usmccarterswife/status/1019301441327034368,#primeday save % ashley #furniture signature design ... via @amazon,0.286,0.0,0.714,0.4939,positive
4017,lsdesignfirm,2018-07-18 00:52,0,0,Amazon #PrimeDay Sale: Highly recommended bilingual kids ebook that will explain money to your kids Now on https://www. amazon.com/dp/B0795BLX96 #ReadingSummit #kindlebook pic.twitter.com/hSoR135NEW,,,#PrimeDay #ReadingSummit #kindlebook,1019301393302093826,https://twitter.com/lsdesignfirm/status/1019301393302093826,amazon #primeday sale: highly recommended bilingual kids ebook explain money kids . #readingsummit #kindlebook,0.256,0.0,0.744,0.4201,positive
4020,NWGearCo,2018-07-18 00:52,0,0,Last chance to pick up the hottest selling rechargeable electric lighter on Amazon Prime Day. Get the safest candle and BBQ lighter today with Prime Day Discount! https:// buff.ly/2Nn35qU #bbq #candle #windproof #amazon #primeday #new #lighter #sale #flameless #eco #gift pic.twitter.com/j6Dg4d2dIL,,,#bbq #candle #windproof #amazon #primeday #new #lighter #sale #flameless #eco #gift,1019301277581369344,https://twitter.com/NWGearCo/status/1019301277581369344,last chance pick hottest selling rechargeable electric lighter amazon prime day. get safest candle bbq lighter today prime day discount! #bbq #candle #windproof #amazon #primeday #new #lighter #sale #flameless #eco #gift,0.193,0.0,0.807,0.69,positive
4023,jonesandrioapts,2018-07-18 00:52,0,0,Are you going to take advantage of this deal and snag a good summer read? #PrimeDay http:// feeds.apartmenttherapy.com/~r/apartmentth erapy/main/~3/a57BM20W1hY/book-deals-amazon-prime-day-2018-260692 …,,,#PrimeDay,1019301209918885888,https://twitter.com/jonesandrioapts/status/1019301209918885888,going take advantage deal snag good summer read? #primeday erapy/main/~3/a57bm20w1hy/book-deals-amazon-prime-day-2018-260692 …,0.353,0.0,0.647,0.5994,positive
4027,jsemurillo,2018-07-18 00:51,0,0,#PrimeDay hooray already order some stuff and we have more deals coming https:// twitter.com/amazon/status/ 1019287644625424385 …,,,#PrimeDay,1019301067715219456,https://twitter.com/jsemurillo/status/1019301067715219456,#primeday hooray already order stuff deals coming …,0.32,0.0,0.68,0.5106,positive
4028,JoeRunsThis,2018-07-18 00:51,1,0,"While you're all signed in for #PrimeDay #PrimeDay2018 , please make sure to go LIKE my author page on @amazon and feel free to like my Amazon page! (I know most of you are signed on to your Amazon accounts right now! LOL!) https://www. amazon.com/default/e/B01E QW7XMU/ref=la_B01EQW7XMU_ntt_srch_lnk_1?qid=1531851861&sr=1-1&redirectedFromKindleDbs=true …",,@amazon,#PrimeDay #PrimeDay2018,1019301045103554560,https://twitter.com/JoeRunsThis/status/1019301045103554560,"signed #primeday #primeday2018 , please make sure go like author page @amazon feel free like amazon page! (i know signed amazon accounts right now! lol!) . qw7xmu/ref=la_b01eqw7xmu_ntt_srch_lnk_1?qid=1531851861&sr=1-1&redirectedfromkindledbs=true …",0.475,0.0,0.525,0.9346,positive
4031,InStyle,2018-07-18 00:51,4,14,The comfortable sneakers #KateMiddleton and Princess Diana love are only $45 during #PrimeDay — but they won't be for long! http:// instyle.io/7drzARI,,,#KateMiddleton #PrimeDay,1019300973469200389,https://twitter.com/InStyle/status/1019300973469200389,comfortable sneakers #katemiddleton princess diana love $45 #primeday — long!,0.493,0.0,0.507,0.8313,positive
4034,FlickStiq,2018-07-18 00:50,0,0,Guess what! The #NvidiaShield is on sale today as part of Amazon's #PrimeDay ! You can save $40. This is a great time to jump in because Nvidia also just released the full version of #GeForceNow on Shield! Free Cloud Gaming! https:// amzn.to/2LkmFqz pic.twitter.com/Oh7LRnV5ZB,,,#NvidiaShield #PrimeDay #GeForceNow,1019300917018091521,https://twitter.com/FlickStiq/status/1019300917018091521,guess what! #nvidiashield sale today part amazon's #primeday ! save $40. great time jump nvidia also released full version #geforcenow shield! free cloud gaming!,0.37,0.0,0.63,0.9147,positive
4035,TNProverbs1210,2018-07-18 00:50,0,0,"As you finish your #PrimeDay shopping, please remember to use @amazonsmile and designate use as your nonprofit. You shop while helping animals. https:// smile.amazon.com/ap/signin?_enc oding=UTF8&openid.assoc_handle=amzn_smile&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.mode=checkid_setup&openid.ns=http://specs.openid.net/auth/2.0&openid.ns.pape=http://specs.openid.net/extensions/pape/1.0&openid.pape.max_auth_age=0&openid.return_to=https://smile.amazon.com/gp/charity/homepage.html%3Fie%3DUTF8%26%252AVersion%252A%3D1%26%252Aentries%252A%3D0%26newts%3D1%26ref_%3Dsmi_chpf_redirect … pic.twitter.com/wysLVYlJqM",,@amazonsmile,#PrimeDay,1019300819894587392,https://twitter.com/TNProverbs1210/status/1019300819894587392,"finish #primeday shopping, please remember use @amazonsmile designate use nonprofit. shop helping animals. c oding=utf8&openid.assoc_handle=amzn_smile&openid.claimed_id= …",0.257,0.0,0.743,0.5423,positive
4036,diaryofasocalma,2018-07-18 00:50,0,0,Fun in the sun with these sand toys! Half off for a limited time! (ad) https:// amzn.to/2utZP63 #primeday #primedaydeals #toys #kids,,,#primeday #primedaydeals #toys #kids,1019300794523217920,https://twitter.com/diaryofasocalma/status/1019300794523217920,fun sun sand toys! half limited time! (ad) #primeday #primedaydeals #toys #kids,0.246,0.12,0.634,0.4559,positive
4038,gabnetwork,2018-07-18 00:50,0,0,The latest The Health & Wellness Daily! https:// paper.li/gabnetwork/Hea lth-Wellness?edition_id=24633180-89d5-11e8-aed4-0cc47a0d15fd … #primeday,,,#primeday,1019300781051318273,https://twitter.com/gabnetwork/status/1019300781051318273,latest health & wellness daily! lth-wellness?edition_id=24633180-89d5-11e8-aed4-0cc47a0d15fd … #primeday,0.347,0.0,0.653,0.4926,positive
